carat,cut,color,clarity,depth,table,price,volume
0,3,1,3,58,62,1836,75
0,5,4,6,62,55,1836,75
0,4,2,8,58,61,1836,75
0,5,5,5,62,55,1836,75
0,5,5,5,61,56,1836,75
0,5,5,5,62,56,1836,75
0,5,5,5,61,54,1836,75
0,4,5,5,61,58,1836,75
0,3,6,3,63,56,1836,75
0,5,5,5,61,54,1836,75
0,4,5,5,60,57,1836,75
0,5,5,4,61,56,1836,75
0,5,3,7,61,57,1837,75
0,5,4,5,62,53,1837,75
0,5,4,5,60,55,1837,75
0,5,4,5,62,54,1837,75
0,4,2,7,62,58,1837,75
0,5,5,4,63,57,1837,75
0,5,5,4,64,54,1837,75
0,4,6,5,62,56,1837,75
0,4,5,3,62,57,1838,75
0,3,4,7,60,58,1838,75
0,3,5,7,62,56,1838,48
0,3,6,4,59,56,1838,75
0,3,7,5,63,58,1838,75
0,4,4,6,59,60,1838,75
0,4,4,6,60,59,1838,75
0,5,4,6,61,56,1838,75
0,3,4,6,60,61,1838,75
0,5,4,6,61,57,1838,75
0,4,4,6,61,60,1838,75
0,5,4,6,60,55,1838,75
0,3,4,6,62,57,1838,75
0,3,4,6,62,57,1838,60
0,5,4,6,62,55,1838,75
0,5,4,6,62,56,1838,75
0,3,4,6,60,57,1838,75
0,5,4,6,62,56,1838,75
0,2,7,3,57,57,1838,75
0,5,2,7,62,55,1838,75
0,5,6,4,62,58,1838,75
0,5,3,7,60,55,1838,75
0,3,3,7,63,58,1838,60
0,4,3,7,62,58,1838,75
0,4,5,5,62,55,1838,75
0,5,5,5,62,57,1838,75
0,4,5,5,61,60,1838,75
0,4,5,5,61,59,1838,75
0,4,5,5,62,58,1838,75
0,4,1,3,61,57,1838,75
0,3,6,5,61,59,1839,75
0,5,4,7,60,56,1839,75
0,5,4,2,62,57,1840,75
0,3,6,5,59,61,1840,75
0,3,3,6,62,55,1840,75
0,5,7,3,62,57,1840,75
0,5,7,3,60,57,1840,75
0,2,3,3,65,59,1840,75
0,1,3,3,66,56,1840,75
0,2,2,4,64,59,1840,75
0,1,2,4,61,67,1840,75
0,3,2,4,63,56,1840,75
0,3,3,4,60,57,1841,75
0,3,6,5,59,56,1841,75
0,3,1,3,62,57,1841,75
0,3,7,3,60,56,1841,75
0,5,4,5,60,55,1841,75
0,5,6,5,62,57,1841,75
0,2,6,5,61,63,1841,75
0,4,4,4,60,59,1841,75
0,4,4,4,60,60,1841,75
0,4,4,4,61,59,1841,75
0,5,5,3,61,58,1841,75
0,2,5,5,64,58,1841,75
0,5,3,6,61,57,1842,75
0,5,4,6,62,56,1842,75
0,5,7,4,61,56,1842,75
0,3,4,6,63,55,1842,75
0,5,3,7,61,56,1842,75
0,4,7,4,62,58,1842,75
0,4,7,4,62,58,1842,75
0,5,4,6,61,56,1842,75
0,5,4,6,62,57,1842,75
0,3,4,6,63,56,1842,75
0,5,4,6,62,57,1842,75
0,3,4,7,61,56,1843,75
0,3,4,7,60,57,1843,75
0,4,1,4,61,60,1843,75
0,3,1,4,62,62,1843,75
0,4,1,6,60,59,1843,75
0,2,1,4,63,61,1843,75
0,5,1,4,61,56,1843,75
0,4,1,6,61,58,1843,75
0,2,5,3,58,61,1843,75
0,3,6,5,61,59,1844,75
0,5,4,6,62,58,1844,75
0,4,1,7,60,58,1844,75
0,5,4,4,61,56,1844,75
0,5,7,4,61,56,1844,75
0,5,6,5,61,55,1844,75
0,5,3,8,61,58,1844,75
0,5,3,8,62,54,1844,75
0,2,6,3,61,62,1844,75
0,4,1,3,62,59,1844,75
0,5,7,5,60,57,1845,75
0,5,7,5,61,54,1845,75
0,5,3,7,61,55,1845,75
0,5,3,7,62,56,1845,75
0,3,2,3,61,61,394,32
0,3,1,5,61,56,394,32
0,2,2,3,63,59,394,32
0,3,2,3,61,59,394,32
0,4,4,2,62,59,394,32
0,2,2,3,63,57,394,32
0,3,1,5,62,58,394,32
0,3,5,2,62,61,394,32
0,3,1,5,63,59,394,32
0,2,1,5,63,58,394,32
0,2,5,2,63,57,394,32
0,2,1,5,63,60,394,32
0,4,4,2,62,59,394,32
0,4,1,5,62,58,394,32
0,2,2,3,63,59,394,32
0,2,5,2,63,56,394,32
0,2,1,5,63,57,394,32
0,3,2,3,62,57,394,32
0,3,2,3,61,58,394,32
0,3,2,3,60,62,394,32
0,3,1,5,61,61,394,32
0,5,2,3,61,55,395,32
0,5,4,3,62,53,395,32
0,2,4,7,56,60,395,32
0,5,1,4,62,55,396,32
0,5,1,4,62,54,396,32
0,3,4,4,62,57,397,32
0,3,2,5,61,56,397,24
0,5,4,4,62,54,397,32
0,5,3,3,62,54,397,32
0,3,5,6,61,59,530,18
0,3,5,6,61,58,530,18
0,3,5,6,60,57,530,32
0,3,6,6,59,59,530,32
0,3,6,6,61,59,530,18
0,3,6,6,62,59,530,18
0,3,6,6,61,58,530,18
0,3,6,6,60,59,530,18
0,3,6,6,60,56,530,32
0,3,6,6,62,59,530,18
0,3,7,6,61,59,530,18
0,3,7,6,62,58,530,18
0,3,7,6,61,59,530,18
0,3,7,6,62,58,530,18
0,3,7,6,61,58,530,18
0,3,7,6,62,58,530,18
0,3,7,6,61,58,530,18
0,3,7,6,62,58,530,18
0,3,7,6,61,58,530,18
0,3,5,7,59,58,530,32
0,3,5,7,61,58,530,18
0,3,6,7,61,59,530,18
0,3,6,7,60,58,530,18
0,3,6,7,62,59,530,18
0,3,6,7,60,59,530,24
0,3,6,7,63,54,530,18
0,3,6,7,61,59,530,18
0,3,6,7,62,58,530,18
0,3,6,7,61,59,530,18
0,3,6,7,62,58,530,18
0,2,6,4,61,62,1845,75
0,5,7,4,62,55,1845,75
0,4,7,4,61,60,1845,75
0,4,7,4,61,59,1845,75
0,4,7,4,61,58,1845,75
0,4,7,4,62,58,1845,75
0,5,7,4,62,54,1845,75
0,5,7,4,61,57,1845,75
0,4,7,4,62,58,1845,75
0,5,7,4,62,56,1845,75
0,4,7,4,61,58,1845,75
0,5,7,4,62,56,1845,75
0,4,7,4,62,61,1845,60
0,4,7,4,62,58,1845,75
0,5,6,4,63,54,1845,75
0,4,7,4,60,57,1845,75
0,5,7,4,62,57,1846,75
0,5,3,7,61,57,1846,75
0,4,3,8,60,58,1846,75
0,3,3,7,62,57,1846,75
0,4,1,4,61,58,1846,75
0,5,3,7,61,55,1846,75
0,5,3,7,61,57,1846,75
0,5,3,7,60,55,1846,75
0,5,3,7,60,56,1846,75
0,2,2,5,61,61,1846,75
0,4,3,2,61,59,1846,75
0,4,6,3,58,59,1846,75
0,3,7,4,62,59,1847,75
0,3,7,5,62,57,1847,75
0,5,4,6,61,57,1847,75
0,5,6,4,61,55,1847,75
0,5,4,5,61,54,1847,75
0,5,5,4,61,57,1847,75
0,4,5,4,60,58,1847,75
0,5,7,3,62,56,1847,75
0,5,7,3,61,57,1847,75
0,4,7,3,61,56,1847,75
0,5,4,5,61,57,1847,75
0,5,4,5,62,55,1847,75
0,5,4,5,62,56,1847,75
0,5,4,5,61,54,1847,75
0,4,4,5,61,59,1847,75
0,4,4,5,61,56,1847,75
0,5,6,4,60,56,1847,75
0,4,6,4,59,58,1847,75
0,5,6,4,61,56,1847,75
0,5,6,4,61,55,1847,75
0,5,6,4,62,55,1847,75
0,5,6,4,61,57,1847,75
0,5,6,4,61,55,1847,75
0,5,6,4,60,57,1847,75
0,5,6,4,61,57,1847,75
0,4,7,3,60,60,1847,75
0,5,3,7,61,55,1847,75
0,2,7,3,62,64,1847,75
0,4,7,5,60,58,1847,75
0,4,4,3,60,59,1848,75
0,4,7,2,58,60,1848,75
0,5,7,4,61,57,1848,75
0,5,3,5,60,57,1848,75
0,5,7,3,61,55,1848,75
0,1,2,3,62,67,1848,75
0,4,6,3,61,60,1848,75
0,3,5,5,61,58,1849,75
0,3,7,5,62,58,1849,75
0,5,5,5,60,59,1849,75
0,1,4,8,65,55,1849,60
0,5,5,6,62,57,1850,75
0,2,4,4,61,62,1850,75
0,5,6,4,61,55,1851,75
0,4,6,4,61,58,1851,75
0,5,4,5,62,56,1851,75
0,5,4,5,62,55,1851,75
0,5,6,4,61,56,1851,75
0,5,4,5,61,56,1851,75
0,5,6,4,61,57,1851,75
0,4,6,4,61,58,1851,75
0,4,4,5,62,58,1851,75
0,5,6,4,61,56,1851,75
0,5,6,4,61,56,1851,75
0,3,6,4,62,57,1851,75
0,2,5,2,64,57,1851,75
0,2,5,2,64,55,1851,75
0,5,6,5,61,56,1851,75
0,5,6,5,61,56,1851,75
0,3,6,4,60,59,1852,75
0,3,6,5,58,61,1852,75
0,5,4,6,60,56,1852,75
0,5,4,5,61,56,1852,75
0,5,4,5,60,56,1852,75
0,3,5,5,60,60,1853,75
0,4,5,4,59,62,1853,75
0,5,6,4,62,56,1853,75
0,5,1,3,61,56,1853,75
0,4,1,3,61,61,1853,75
0,5,4,4,60,56,1854,75
0,5,7,4,60,57,1854,75
0,3,1,5,59,62,1855,75
0,5,4,5,60,55,1855,75
0,5,5,5,61,56,1856,75
0,3,2,3,61,63,1856,75
0,2,3,2,63,57,1856,75
0,5,4,5,61,57,1856,75
0,5,6,5,61,57,1857,75
0,3,6,4,61,60,1857,75
0,4,7,4,60,58,1857,75
0,5,7,4,61,56,1857,75
0,5,7,4,62,56,1857,75
0,5,7,4,62,56,1857,75
0,5,7,4,62,55,1857,75
0,5,7,4,61,55,1857,75
0,5,7,4,61,57,1857,75
0,5,7,4,62,56,1857,75
0,3,6,4,62,56,1857,75
0,5,7,4,60,57,1857,75
0,5,7,4,61,55,1857,75
0,5,7,4,60,57,1857,75
0,4,7,4,61,58,1857,75
0,5,7,4,61,56,1857,75
0,5,7,4,61,56,1857,75
0,5,7,4,61,55,1857,75
0,5,5,5,61,55,1857,75
0,5,4,3,60,57,1857,75
0,5,4,6,60,56,1858,75
0,5,4,6,62,57,1858,75
0,2,4,6,63,57,1858,75
0,4,7,2,61,59,1858,75
0,4,2,3,60,58,1858,75
0,5,4,6,62,53,1859,75
0,5,1,3,61,53,1859,75
0,3,1,3,61,56,1859,75
0,5,6,3,62,57,1859,75
0,5,4,8,61,54,1859,75
0,3,7,5,62,59,1860,75
0,2,6,2,62,63,1860,75
0,3,4,4,62,57,1861,75
0,3,1,3,59,61,1861,75
0,5,4,4,60,57,1861,75
0,5,4,4,62,54,1861,75
0,2,5,5,60,61,1861,75
0,5,6,3,61,55,1862,75
0,4,6,4,59,60,1862,75
0,2,6,3,62,60,1863,75
0,4,3,4,60,59,1863,75
0,5,3,2,61,57,1863,90
0,5,7,4,62,56,1864,75
0,5,1,3,61,54,1864,75
0,5,1,3,61,54,1864,75
0,5,1,3,62,56,1864,75
0,4,6,4,61,57,1864,75
0,3,4,8,59,56,1865,75
0,5,4,6,60,57,1865,75
0,5,4,7,62,55,1865,75
0,5,4,7,62,53,1865,75
0,5,4,7,61,54,1865,75
0,5,5,4,61,57,1865,75
0,5,7,4,61,57,1865,75
0,5,3,8,61,56,1865,60
0,5,3,8,62,57,1865,60
0,1,3,3,65,57,1865,75
0,2,3,3,64,58,1865,75
0,1,3,3,65,55,1865,75
0,5,5,5,61,54,1865,75
0,1,6,1,58,65,1865,90
0,4,7,3,62,58,1865,75
0,2,4,3,64,59,1865,75
0,2,4,3,63,58,1865,75
0,5,4,2,61,57,1866,75
0,3,1,3,61,57,1866,75
0,4,2,8,61,58,1866,75
0,5,5,5,60,57,1866,75
0,5,5,4,62,57,1866,75
0,3,3,4,62,55,1867,75
0,3,7,4,59,57,1867,75
0,5,4,6,61,56,1867,75
0,5,4,6,61,54,1867,75
0,3,2,4,62,55,1867,75
0,3,2,4,63,60,1867,75
0,5,7,7,60,56,1867,32
0,5,2,6,62,54,1867,75
0,5,4,6,62,55,1868,75
0,5,6,7,61,55,1868,48
0,5,4,5,62,56,1868,75
0,5,4,5,61,55,1868,75
0,5,7,4,61,57,1868,75
0,4,7,4,61,58,1868,75
0,5,7,4,62,57,1868,75
0,3,1,4,60,61,1869,75
0,4,5,4,62,55,1869,75
0,5,5,4,60,57,1869,75
0,1,1,5,61,67,1869,75
0,3,3,7,63,56,1870,75
0,5,5,5,61,55,1870,75
0,3,2,7,63,58,1871,75
0,3,4,7,63,59,1871,75
0,3,5,5,60,58,1871,75
0,4,4,4,61,57,1871,75
0,5,5,4,61,56,1871,75
0,5,5,4,62,55,1871,75
0,3,4,6,62,58,1872,75
0,2,4,7,63,58,1872,75
0,5,5,5,61,56,1872,75
0,5,6,5,61,56,1872,75
0,5,5,5,62,55,1872,75
0,5,3,7,60,57,1872,75
0,5,5,5,62,57,1872,75
0,4,5,5,61,56,1872,75
0,5,5,5,61,57,1872,75
0,5,5,5,62,55,1872,75
0,3,4,4,62,59,1873,75
0,4,7,5,59,57,1873,75
0,5,7,5,62,57,1873,75
0,5,7,5,62,57,1873,75
0,3,6,5,61,60,1874,75
0,5,1,4,62,57,1874,75
0,5,1,4,61,53,1874,75
0,5,1,4,62,55,1874,75
0,5,2,2,62,55,1874,75
0,3,6,5,59,58,1875,75
0,3,2,2,63,57,1875,75
0,5,4,6,61,57,1875,75
0,4,4,6,61,58,1875,75
0,3,4,6,61,58,1875,75
0,2,4,6,63,58,1875,75
0,3,4,6,61,56,1875,75
0,5,4,6,60,56,1875,75
0,5,4,6,61,56,1875,75
0,5,4,6,61,55,1875,75
0,3,4,6,62,57,1875,75
0,5,4,6,61,57,1875,75
0,5,4,6,61,56,1875,75
0,5,4,6,62,57,1875,75
0,4,4,6,59,59,1875,75
0,5,4,6,61,55,1875,75
0,5,4,6,61,56,1875,75
0,4,6,5,61,61,1875,75
0,5,3,7,61,56,1875,75
0,5,5,4,62,55,1875,75
0,5,5,4,61,55,1875,75
0,5,6,4,62,55,1875,75
0,4,4,2,61,58,1875,75
0,4,1,5,63,56,1875,75
0,3,2,2,58,60,1876,75
0,5,4,5,60,57,1876,75
0,5,3,4,61,55,1876,75
0,5,7,4,61,57,1876,75
0,5,3,6,61,55,1877,75
0,5,4,6,62,57,1877,75
0,3,3,6,62,58,1877,75
0,4,7,3,62,58,1877,75
0,3,7,4,60,59,1877,75
0,5,6,4,60,56,1877,75
0,5,1,3,61,56,1877,75
0,4,7,4,62,59,1877,75
0,5,7,4,60,57,1877,75
0,4,4,2,60,58,1877,90
0,3,4,5,62,56,1878,75
0,5,3,5,61,56,1878,75
0,5,4,6,61,56,1878,75
0,5,4,6,60,57,1878,75
0,2,5,3,64,62,1878,75
0,5,4,6,61,55,1878,75
0,3,4,6,57,63,1879,75
0,5,3,8,62,54,1879,75
0,5,3,8,62,54,1879,75
0,4,1,3,62,58,1879,75
0,4,7,3,60,58,1879,75
0,3,5,6,59,56,1880,75
0,5,3,3,61,55,1880,75
0,5,3,3,61,55,1880,75
0,5,4,6,61,56,1881,75
0,5,4,6,60,55,1881,75
0,3,3,7,61,57,1881,75
0,5,5,5,61,56,1881,75
0,2,1,5,63,55,1881,75
0,5,5,5,62,55,1881,75
0,5,5,5,61,57,1881,75
0,5,4,7,61,56,1881,75
0,4,4,5,62,57,1881,75
0,5,4,5,60,55,1881,75
0,5,4,5,61,55,1881,75
0,4,6,4,61,56,1881,75
0,4,6,4,60,58,1881,75
0,4,6,4,61,57,1881,75
0,1,5,4,58,64,1881,75
0,4,5,2,59,60,1881,75
0,5,7,4,61,55,1882,75
0,3,7,5,63,57,1882,75
0,5,7,5,62,56,1882,75
0,2,2,6,58,51,1882,75
0,5,3,7,62,55,1882,75
0,5,7,4,60,56,1882,75
0,4,7,4,59,58,1882,75
0,5,7,4,61,56,1882,75
0,5,7,4,61,55,1882,75
0,4,7,4,60,60,1882,75
0,5,7,4,61,55,1882,75
0,5,7,4,61,55,1882,75
0,5,7,4,61,55,1882,75
0,3,7,7,62,58,530,18
0,3,7,7,63,58,530,18
0,3,7,7,62,58,530,18
0,3,5,8,59,58,530,32
0,5,5,6,62,56,530,24
0,5,5,6,60,57,530,18
0,5,5,6,62,56,530,18
0,5,5,6,61,57,530,18
0,5,5,6,60,57,530,24
0,5,5,6,61,57,530,24
0,5,6,6,62,57,530,18
0,5,6,6,62,57,530,18
0,5,7,6,62,57,530,18
0,5,5,7,62,57,530,18
0,5,3,3,61,56,530,32
0,5,7,1,61,55,530,32
0,5,7,1,62,57,530,32
0,4,2,2,60,58,530,32
0,3,6,6,60,60,530,18
0,3,6,7,61,60,530,24
0,3,6,7,61,60,530,24
0,3,6,7,58,61,530,32
0,3,6,6,61,58,530,18
0,2,6,6,63,56,530,18
0,3,7,6,60,59,530,24
0,5,4,3,61,55,531,32
0,5,4,3,61,54,531,32
0,5,4,3,61,56,531,32
0,2,4,4,64,54,531,32
0,4,4,7,61,59,531,18
0,5,7,4,61,57,1882,75
0,5,7,4,61,55,1882,75
0,5,7,4,61,56,1882,75
0,5,7,4,62,55,1882,75
0,5,7,4,62,56,1882,75
0,4,7,4,61,59,1882,75
0,5,7,4,62,55,1882,75
0,5,7,4,61,55,1882,75
0,5,7,4,61,57,1882,75
0,5,7,4,62,57,1882,75
0,5,7,4,62,55,1882,75
0,5,7,4,61,57,1882,75
0,5,6,4,61,57,1882,75
0,4,6,6,62,62,1882,75
0,4,6,5,60,61,1882,75
0,4,5,6,61,59,1882,75
0,4,6,4,58,59,1882,75
0,4,6,4,61,62,1882,75
0,2,3,6,60,57,1883,75
0,4,3,7,62,58,1883,75
0,3,6,5,62,57,1883,75
0,3,5,2,63,58,1883,75
0,5,6,6,62,55,1883,60
0,5,4,7,62,55,1883,75
0,5,4,7,62,54,1883,75
0,5,4,7,61,58,1883,75
0,5,6,5,60,56,1883,75
0,3,2,3,62,63,1883,75
0,5,6,4,61,56,1883,75
0,4,6,4,62,55,1883,75
0,4,3,3,61,58,1883,75
0,3,6,4,60,60,1884,75
0,4,4,5,61,58,1884,75
0,5,4,5,62,54,1884,75
0,5,6,4,61,56,1884,75
0,5,6,4,61,57,1884,75
0,5,6,4,61,55,1884,75
0,5,6,4,61,57,1884,75
0,5,4,5,62,57,1884,75
0,5,6,5,61,55,1884,75
0,5,6,5,60,57,1884,75
0,5,7,3,60,56,1884,75
0,3,4,7,63,53,1885,75
0,3,7,4,60,59,1885,75
0,3,7,3,62,57,1885,75
0,2,4,6,57,56,1885,75
0,5,4,3,61,55,1885,75
0,3,1,3,58,62,1886,75
0,5,6,5,61,56,1886,75
0,4,3,6,62,55,1886,75
0,3,4,7,59,63,1887,75
0,5,4,5,60,57,1887,75
0,5,6,4,61,56,1888,75
0,5,3,5,60,57,1888,75
0,3,6,5,61,58,1889,75
0,5,4,6,62,56,1889,75
0,4,3,3,61,59,1889,75
0,3,5,4,62,59,1889,75
0,5,7,4,61,54,1889,75
0,5,1,3,61,57,1889,75
0,3,3,2,63,55,1890,75
0,3,3,2,63,56,1890,75
0,3,2,3,63,59,1890,75
0,3,2,3,63,59,1890,75
0,5,7,5,61,55,1890,75
0,5,6,3,61,56,1890,75
0,5,4,5,61,54,1890,75
0,5,5,5,60,56,1890,75
0,4,2,2,62,58,1890,75
0,4,2,2,59,58,1890,75
0,1,6,5,55,65,1890,50
0,4,5,2,62,58,1890,75
0,3,5,6,61,57,1891,75
0,5,4,3,61,56,1891,75
0,5,7,4,61,56,1892,75
0,5,7,4,61,56,1892,75
0,5,7,4,61,57,1892,75
0,3,7,4,61,55,1892,75
0,5,7,4,61,56,1892,75
0,3,7,4,61,58,1892,75
0,5,7,4,61,57,1892,75
0,3,7,4,60,58,1892,75
0,4,7,4,60,58,1892,75
0,5,7,4,62,57,1892,75
0,4,7,4,61,58,1892,75
0,5,7,4,61,57,1892,75
0,5,6,4,60,56,1892,75
0,1,2,2,61,67,1892,75
0,3,7,5,59,58,1893,75
0,5,4,6,62,54,1893,75
0,5,3,7,61,53,1893,75
0,5,4,7,60,59,1893,75
0,5,7,4,61,56,1893,75
0,5,6,5,62,53,1893,75
0,5,6,5,62,56,1893,75
0,5,7,5,61,56,1893,75
0,2,4,5,62,60,1893,75
0,4,7,4,61,56,1894,75
0,5,7,4,62,57,1894,75
0,3,6,2,63,59,1894,75
0,3,3,2,60,58,1895,75
0,5,4,6,61,56,1895,75
0,2,4,6,63,54,1895,75
0,3,4,6,63,57,1895,75
0,3,4,6,63,58,1895,75
0,1,7,3,52,65,1895,90
0,3,1,4,58,60,1896,75
0,3,7,3,62,56,1896,75
0,4,7,3,60,60,1896,75
0,4,7,3,61,58,1896,75
0,5,5,5,61,56,1896,75
0,5,1,3,62,54,1896,75
0,1,1,4,67,58,1896,75
0,5,4,6,61,56,1897,75
0,5,4,6,61,57,1897,75
0,5,6,4,61,56,1897,75
0,5,4,7,62,56,1897,75
0,2,5,3,60,61,1897,75
0,5,6,4,60,56,1897,75
0,4,7,7,60,59,1898,75
0,3,2,3,61,58,1898,75
0,3,6,4,60,58,1899,75
0,2,3,2,61,63,1899,75
0,2,2,3,63,59,1899,75
0,5,1,4,62,54,1899,75
0,5,4,5,60,56,1899,75
0,5,4,5,62,55,1899,75
0,5,4,5,60,56,1899,75
0,5,5,5,62,55,1899,75
0,5,3,8,60,58,1899,75
0,5,1,2,61,56,1901,75
0,5,5,5,61,55,1901,75
0,1,1,1,62,58,1901,108
0,5,6,3,62,57,1901,75
0,5,3,2,60,56,1901,75
0,4,5,3,60,60,1901,75
0,3,5,6,62,58,1902,75
0,3,5,6,63,56,1902,75
0,3,1,4,62,54,1902,75
0,3,2,2,62,58,1902,75
0,3,2,2,61,54,1902,75
0,5,4,6,61,56,1902,75
0,2,4,2,58,64,1902,75
0,5,4,5,61,56,1902,75
0,5,1,3,62,56,1902,75
0,1,5,6,65,56,1902,75
0,4,4,2,58,60,1902,75
0,5,6,4,61,57,1903,75
0,3,4,6,62,55,1904,75
0,3,4,7,60,54,1904,75
0,3,1,5,60,58,1904,75
0,5,1,4,60,59,1904,75
0,5,7,3,61,56,1904,75
0,5,7,3,61,55,1904,75
0,4,7,4,60,58,1904,75
0,4,1,3,58,59,1904,90
0,5,3,8,62,54,1905,75
0,5,3,8,62,55,1905,75
0,4,1,3,58,59,1905,75
0,4,5,4,61,59,1905,75
0,3,6,4,59,59,1906,75
0,3,7,3,59,60,1906,75
0,5,4,6,62,56,1906,75
0,5,4,6,62,55,1906,75
0,5,4,6,62,56,1906,75
0,2,6,6,63,64,1906,75
0,2,4,4,64,55,1906,75
0,3,1,4,62,59,1907,75
0,3,7,5,59,59,1907,75
0,3,2,2,63,56,1907,75
0,5,5,3,60,57,1908,75
0,5,5,7,61,56,1908,32
0,5,3,3,61,55,1908,75
0,5,5,5,62,55,1908,75
0,5,5,5,62,55,1908,75
0,5,5,5,61,56,1908,75
0,5,5,5,62,55,1908,75
0,5,5,5,62,57,1908,75
0,4,6,4,58,61,1908,75
0,3,6,5,62,59,1909,75
0,2,1,3,63,57,1909,75
0,4,1,3,61,59,1909,75
0,2,2,3,63,59,1909,75
0,4,4,6,61,57,1909,75
0,5,6,4,60,57,1909,75
0,5,3,2,62,56,1909,75
0,4,7,3,59,59,1909,75
0,3,5,2,63,58,1909,75
0,5,5,4,60,57,1909,75
0,5,4,4,61,57,1910,75
0,3,7,3,63,54,1910,75
0,4,7,4,61,58,1910,75
0,4,6,3,59,61,1910,75
0,2,4,5,60,61,1910,75
0,5,4,6,61,55,1911,75
0,4,4,6,61,59,1911,75
0,5,4,6,60,57,1911,75
0,5,4,6,61,57,1911,75
0,5,4,6,59,57,1911,75
0,5,4,6,62,56,1911,75
0,5,4,6,62,55,1911,75
0,5,4,6,61,56,1911,75
0,5,4,6,61,56,1911,75
0,5,4,6,61,56,1911,75
0,5,4,6,61,55,1911,75
0,3,4,6,61,59,1911,75
0,5,4,6,62,57,1911,75
0,4,4,6,61,59,1911,75
0,5,4,6,62,55,1911,75
0,5,4,5,61,55,1911,75
0,5,4,5,61,55,1911,75
0,5,3,6,60,57,1911,75
0,3,4,5,61,56,1912,75
0,3,4,5,59,60,1912,75
0,5,5,6,60,57,1912,75
0,2,1,4,60,62,1912,75
0,5,7,3,61,57,1912,75
0,4,7,3,62,54,1912,75
0,5,7,3,61,56,1912,75
0,3,4,7,60,56,1913,75
0,3,1,3,62,59,1913,75
0,4,7,4,61,55,1913,75
0,5,7,4,61,55,1913,75
0,4,7,4,61,55,1913,75
0,3,3,7,59,58,1914,75
0,3,5,7,62,55,1914,75
0,3,1,5,62,59,1914,75
0,5,4,6,61,56,1914,75
0,5,4,6,61,56,1914,75
0,5,4,6,61,57,1914,75
0,2,2,3,64,59,1914,75
0,4,4,6,60,58,1914,75
0,5,5,4,60,57,1914,75
0,5,7,4,62,57,1914,75
0,5,7,5,62,57,1914,75
0,5,4,6,62,56,1914,75
0,5,4,6,62,54,1914,75
0,4,4,3,60,60,1914,75
0,3,5,4,60,63,1914,75
0,4,2,3,61,62,1914,75
0,4,4,3,62,56,1915,75
0,3,4,5,57,63,1915,75
0,5,5,5,61,56,1915,75
0,2,4,3,64,55,1915,75
0,3,5,5,58,60,1915,75
0,3,5,6,60,59,1915,75
0,5,5,5,61,56,1915,75
0,5,5,5,61,54,1915,75
0,4,5,5,61,58,1915,75
0,1,4,3,68,58,1915,75
0,4,3,3,60,59,1915,75
0,4,6,4,62,58,1915,75
0,4,4,5,60,59,1915,75
0,5,4,5,62,55,1915,75
0,5,4,5,60,56,1915,75
0,4,4,5,62,58,1915,75
0,4,4,5,61,60,1915,75
0,5,6,4,61,55,1915,75
0,5,6,4,60,56,1915,75
0,5,6,4,60,57,1915,75
0,5,6,4,61,56,1915,75
0,4,6,4,61,59,1915,75
0,4,6,4,61,61,1915,75
0,4,6,4,61,56,1915,75
0,5,6,4,61,54,1915,75
0,4,6,4,61,55,1915,75
0,5,6,4,62,57,1915,75
0,5,6,4,61,57,1915,75
0,4,6,4,62,57,1915,75
0,4,6,4,59,61,1915,75
0,5,7,7,60,56,1915,32
0,5,4,6,62,54,1916,75
0,5,4,6,62,56,1916,75
0,5,4,5,62,55,1916,75
0,5,2,7,61,55,1916,75
0,5,4,5,61,58,1916,75
0,3,1,3,63,58,1917,75
0,4,1,3,61,60,1917,75
0,5,6,5,61,55,1917,75
0,5,7,8,60,57,1917,32
0,2,6,6,64,58,1917,60
0,4,1,4,62,61,1917,75
0,4,2,2,60,58,1917,75
0,1,5,1,62,66,1917,108
0,3,5,3,59,58,1918,75
0,3,2,3,62,56,1918,75
0,3,6,3,58,60,1918,75
0,5,7,5,61,56,1918,75
0,4,7,4,60,59,1918,75
0,5,3,3,60,57,1919,75
0,5,4,7,61,53,1919,75
0,5,4,7,62,54,1919,75
0,5,6,4,60,56,1919,75
0,4,7,4,61,58,1919,75
0,5,7,4,61,57,1919,75
0,4,7,4,60,56,1919,75
0,5,7,4,61,55,1919,75
0,5,7,4,61,56,1919,75
0,5,7,4,61,55,1919,75
0,5,7,4,61,55,1919,75
0,3,7,6,64,56,532,32
0,3,6,7,61,55,532,32
0,5,2,6,62,53,532,32
0,5,2,6,62,53,532,32
0,5,2,7,62,54,532,32
0,5,1,4,62,54,532,32
0,5,4,5,61,55,532,32
0,5,4,2,62,55,532,32
0,5,2,3,60,60,532,32
0,5,6,3,62,54,532,32
0,5,6,3,61,55,532,32
0,5,6,3,61,55,532,32
0,2,7,7,64,55,532,32
0,3,2,6,62,56,533,32
0,3,3,6,62,55,533,32
0,3,5,6,58,60,533,32
0,3,6,6,61,61,533,32
0,3,7,7,63,54,533,18
0,3,5,3,62,55,533,32
0,3,5,3,62,57,533,32
0,2,5,3,63,55,533,32
0,4,1,8,61,59,533,32
0,3,5,3,59,58,533,32
0,5,1,8,62,55,533,32
0,5,1,8,62,56,533,32
0,4,5,3,60,59,533,32
0,5,3,3,59,56,533,32
0,2,3,3,63,57,533,32
0,5,7,3,62,53,533,32
0,4,7,3,60,59,533,32
0,5,7,4,61,56,1919,75
